time,target_yaw_deg,pred_target_yaw_deg,mpc_target_yaw_deg,gimbal_yaw_deg,yaw_error_deg,yaw_rate_deg_s,target_pitch_deg,pred_target_pitch_deg,mpc_target_pitch_deg,gimbal_pitch_deg,pitch_error_deg,pitch_rate_deg_s
7.38,211.42142640327378,212.2229214378915,30.232533916949727,30.104807460411475,181.3166189428623,4.15108067072598,12.023409057490293,12.81941908908935,1.7897524328201893,1.6450159943961553,10.378393063094137,1.4592464208886624
7.4,211.99438419840462,212.80722558755681,30.3129809167262,30.187500405026437,181.8068837933782,4.134647230747903,12.105106313198894,12.314543443000058,1.7478785452852084,1.6628726572818435,10.44223365591705,0.8928331442844094
7.42,212.56734199353548,213.31806201531444,30.38710189960687,30.26890167636174,182.29844031717371,4.070063566765189,12.187251474607752,12.073341889217899,1.7201066325035503,1.6734516416508451,10.513799832956906,0.5289492184500755
7.44,213.14029978866625,214.14059774351605,30.495380621680894,30.354693931393367,182.78560585727288,4.289612751581346,12.269822319853366,12.67167257786983,1.7824887210357567,1.6923627375177133,10.577459582335653,0.9455547933434112
7.46,213.7132575837971,214.6776851861974,30.57596408321676,30.439741287526402,183.27351629627069,4.252367806651712,12.352796543270387,12.645067961882788,1.78978742700397,1.7094548208765912,10.643341722393796,0.8546041679438973
7.48,214.28621537892792,215.05595396751957,30.635224636734538,30.52074094858068,183.76547443034724,4.049983052713849,12.436151762607615,12.18857798548476,1.7444202995992852,1.7165674167047882,10.719584345902826,0.35562979140985
7.5,214.8591731740587,215.78176780086423,30.729819402319468,30.603999457741356,184.25517371631736,4.162925458033828,12.519865526251397,12.398684290728713,1.7624491296638385,1.725444962695986,10.794420563555411,0.44387729955988026
7.5200000000000005,215.43213096918956,216.11888190400657,30.787682532805924,30.683268179544186,184.74886278964536,3.9634360901413475,12.603915320452487,12.457401368445492,1.7721932210872935,1.7344798552597012,10.869435465192787,0.4517446281857652
7.54,216.0050887643204,217.11378184302464,30.91062645775161,30.769615877161154,185.23547288715923,4.31738488084838,12.68827857655164,13.007845189971798,1.8330802501346337,1.7518505298187463,10.936428046732894,0.8685337279522639
7.5600000000000005,216.57804655945122,217.9476374150722,31.02622268205348,30.860745981769664,185.71730057768156,4.556505230425391,12.772932678200004,13.364231873223172,1.8807883084908823,1.774126760896813,10.998805917303189,1.1138115539033322
7.58,217.151004354582,218.36762823590712,31.097718720918305,30.94882942495484,186.20217492962718,4.404172159258901,12.857854968569594,13.564425754631136,1.9115421953763108,1.7978143830778492,11.060040585491745,1.1843811090518184
7.6000000000000005,217.72396214971283,219.15079910292107,31.200784975021367,31.03941090010691,186.68455124960593,4.5290737576032996,12.943022757549878,13.774616827397193,1.941116825125246,1.8225012474465685,11.120521510103309,1.2343432184359566
7.62,218.29691994484367,220.01146281457582,31.317350836970963,31.134261053121328,187.16265889172234,4.7425076507208255,13.028413328925762,13.647288150079158,1.9346606540636828,1.8422500899090894,11.186163239016674,0.9874421231260412
