time,target_deg,gimbal_deg,error_deg,rate_deg_s
3.1,32.67290155940151,7.288051063707619,25.38485049569389,4.0268637328586765
3.12,33.213966645825735,7.353726497945953,25.860240147879782,3.2837717119167134
3.14,33.73592625837867,7.404318005597458,26.331608252781212,2.5295753825752585
3.16,34.230153643757454,7.439636932985979,26.790516710771477,1.7659463694260593
3.18,34.68807513161947,7.459526561180494,27.228548570438978,0.9944814097257693
3.2,35.101293952466435,7.463860740308332,27.6374332121581,0.21670895639190849
3.22,35.46171225981369,7.452542694571424,28.009169565242267,-0.5659022868454597
3.24,35.76164959897067,7.425504032116303,28.33614556685437,-1.3519331227560827
3.2600000000000002,35.993956114017436,7.382703988843122,28.611252125174314,-2.1400021636589925
3.2800000000000002,36.15211885840497,7.324128929680531,28.827989928724435,-2.928752958129531
3.3000000000000003,36.23035967197417,7.249792124889461,28.98056754708471,-3.71684023955355
3.3200000000000003,36.22372320668576,7.159733812683425,29.063989394002338,-4.502915610301815
3.34,36.12815382326602,7.054021552964267,29.07413227030175,-5.285612985957908
3.36,35.940560239293106,6.932750870372226,29.00780936892088,-6.063534129602032
3.38,35.65886698370352,6.796046178241407,28.862820805462114,-6.835234606540971
3.4,35.28205190078274,6.644061968540115,28.637989932242625,-7.5992104850645665
3.42,34.81016914571812,6.476984246562855,28.333184899155267,-8.353886098863002
3.44,34.24435732087551,6.295032183126989,27.94932513774852,-9.097603171793299
3.46,33.58683261414207,6.09845995140804,27.488372662734033,-9.82861158594743
3.48,32.840867014906124,5.887558710413448,26.953308304492676,-10.545062049729596
3.5,32.01075189644405,5.662658692528574,26.348093203915475,-11.245000894243738
3.52,31.10174746259181,5.424131348645916,25.6776161139459,-11.9263671941329
3.54,30.120018758589744,5.172391501174613,24.94762725741513,-12.586992373565145
3.56,29.072559138001765,4.907899452777825,24.164659685223942,-13.224602419839396
3.58,27.967102256866333,4.631162997044927,23.335939259821405,-13.83682278664485
3.6,26.812023830159344,4.342739276506143,22.4692845536532,-14.421186026939202
3.62,25.616234531885873,4.043236433459605,21.572998098426268,-14.975142152326884
3.64,24.389065546565284,3.733315000012574,20.65575054655271,-15.496071672351562
3.66,23.140148384718827,3.413688975534502,19.726459409184326,-15.981301223903607
3.68,21.879290656701812,3.085126542362091,18.79416411433972,-16.428121658620537
3.7,20.61634955667269,2.7484503740550856,17.867899182617606,-16.833808415350283
3.72,19.36110484083279,2.404537494733898,16.956567346098893,-17.19564396605936
3.74,18.12313309084005,2.054318652982387,16.06881443785766,-17.510942087575565
3.7600000000000002,16.91168503440099,1.6987771794064586,15.21290785499453,-17.777073678796434
3.7800000000000002,15.73556765075125,1.3389473031271855,14.396620347624065,-17.99149381396366
3.8000000000000003,14.603032719683725,0.9759119091723671,13.627120810511357,-18.151769697740917
3.8200000000000003,13.521673379967623,0.6107997258219546,12.91087365414567,-18.25560916752062
3.84,12.498330147758551,0.2447819383631233,12.253548209395428,-18.300889372941565
3.86,11.539007709584624,-0.12093176668235381,11.65993947626698,-18.285685252273854
3.88,10.64880364966546,-0.48509771508826693,11.133901364753727,-18.208297420295658
3.9,9.831850099902177,-0.8464432967412678,10.678293396643445,-18.067279082650042
3.92,9.09126911533744,-1.2036725286903267,10.294941644027768,-17.861461597452934
3.94,8.429142380887338,-1.555472095011779,9.984614475899118,-17.58997831607262
3.96,7.846495649528191,-1.900517822039525,9.747013471567715,-17.252286351387298
3.98,7.343298100835042,-2.2374815409044313,9.580779641739474,-16.8481859432453
4.0,6.918476594851957,-2.5650382832449576,9.483514878096916,-16.37783711702633
4.0200000000000005,6.569944582804309,-2.881873750480685,9.451818333284994,-15.84177336178635
4.04,6.2946452262052555,-3.186691992261793,9.481337218467049,-15.240912089055415
4.0600000000000005,6.088608072483425,-3.4782232256914156,9.56683129817484,-14.57656167148115
4.08,5.9470184412878275,-3.755231723724482,9.702250165012309,-13.850424901653284
4.1,5.864298493896234,-4.016523698825422,9.880822192721654,-13.064598755047001
4.12,5.834198791279292,-4.260955106555166,10.095153897834457,-12.22157038648721
4.14,5.84989899674526,-4.4874392932799605,10.337338290025222,-11.324209336239763
4.16,5.904116248865709,-4.69495441266268,10.599070661528389,-10.375755969135932
4.18,5.989219621425075,-4.882550537010321,10.871770158435396,-9.379806217382079
4.2,6.097349001012739,-5.049356391895234,11.146705392907974,-8.340292744245637
4.22,6.220536650820102,-5.194585645715209,11.415122296535312,-7.261462690998794
4.24,6.350829692105895,-5.317542689969576,11.668372382075473,-6.147852212718336
4.26,6.4804117231796425,-5.417627850953318,11.89803957413296,-5.004258049187092
4.28,6.601721809789826,-5.4943419792464745,12.0960637890363,-3.8357064146578366
4.3,6.707569120283935,-5.547290369728607,12.254859490012542,-2.647419524106645
4.32,6.791241543258562,-5.576185971795663,12.367427515054226,-1.4447801033527856
4.34,6.846606713711992,-5.5808518569086045,12.427458570620598,-0.23329425564709502
4.36,6.868203984672267,-5.5612229184623,12.429426903134566,0.9814469223152482
4.38,6.851326013301945,-5.517346787126377,12.368672800428321,2.1938065667961326
4.4,6.792088781672661,-5.449383953170043,12.241472734842706,3.398141697816669
4.42,6.687489040579074,-5.357607095730477,12.04509613630955,4.588842871978349
4.44,6.535448347499008,-5.242399627408679,11.777847974907687,5.760373416089941
4.46,6.334843064473257,-5.104253470867327,11.439096535340584,6.907307827067565
4.48,6.085519885467238,-4.943766092153994,11.029285977621232,8.024368935666658
4.5,5.788296672755655,-4.761636823175419,10.549933495931073,9.106463448928737
4.5200000000000005,5.444948595011556,-4.558662513004773,10.003611108016328,10.148715508532298
4.54,5.058179773016969,-4.33573255442066,9.39391232743763,11.146497929205648
